,Номенклатура,КлассТовара
374,162d01e0-ca44-11e0-b1ee-001517c526f0,Средне продаваемый
375,d53109b6-d1c3-11e0-bc27-001517c526f0,Средне продаваемый
376,d078662b-bba2-11da-ab47-0002b3552d75,Средне продаваемый
377,937508a3-a4d6-11df-8379-001517c526f0,Средне продаваемый
378,2a72ea0a-f901-11df-9c4e-001517c526f0,Средне продаваемый
379,7dbea798-d911-11e0-943f-001517c526f0,Средне продаваемый
380,b7ed10f2-9dbb-11df-8ad4-001517c526f0,Средне продаваемый
381,83380947-7ffb-11df-b569-001517c526f1,Средне продаваемый
382,46d03f86-bba3-11da-ab47-0002b3552d75,Средне продаваемый
383,e3ce8a1c-1450-11df-92a9-001517c526f1,Средне продаваемый
384,daef7d08-a3f2-11de-8bef-00151716f9f5,Средне продаваемый
385,cb402845-f306-11e0-8ca6-001517c526f0,Средне продаваемый
386,ac2a73b5-c4ea-11de-80d7-00151716f9f5,Средне продаваемый
387,9e5c8889-600c-11db-a5f0-00001a1933df,Средне продаваемый
388,7fd9eced-5e47-11df-9f4c-001517c526f1,Средне продаваемый
389,7f94e23e-a5a6-11df-821c-001517c526f0,Средне продаваемый
390,65f68038-863d-11de-b404-00151716f9f5,Средне продаваемый
391,b5b90461-bba2-11da-ab47-0002b3552d75,Средне продаваемый
392,499645fc-66f3-11e0-b057-001517c526f0,Средне продаваемый
393,8338094b-7ffb-11df-b569-001517c526f1,Средне продаваемый
394,7584b534-34d6-11e0-b470-001517c526f0,Средне продаваемый
395,c260c524-532c-11df-a73d-001517c526f1,Средне продаваемый
396,cce94bca-bf7a-11dd-a804-00151716f9f5,Средне продаваемый
397,579f18f9-be66-11e0-953c-00155d030b07,Средне продаваемый
398,297826a6-9505-11dd-81e2-00151716f9f5,Средне продаваемый
399,58c57cc6-0713-11df-9cf0-00151716f9f5,Средне продаваемый
400,3da2c727-d0c7-11dd-9625-00151716f9f5,Средне продаваемый
401,c3ed74ac-6ec7-11df-b6f9-001517c526f1,Средне продаваемый
402,8aba92f3-00a5-11df-9cf0-00151716f9f5,Средне продаваемый
403,2c525905-29fc-11e0-abc1-001517c526f0,Средне продаваемый
404,e19b99f1-68e5-11dd-987b-00151716f9f5,Средне продаваемый
405,52231fed-cc3b-11df-b5c6-001517c526f0,Средне продаваемый
406,bde7740a-c1ea-11de-bd70-00151716f9f5,Средне продаваемый
407,86edb960-797d-11e1-84e2-001517c526f0,Средне продаваемый
408,d6c41c3a-bba2-11da-ab47-0002b3552d75,Средне продаваемый
409,cce94bc9-bf7a-11dd-a804-00151716f9f5,Средне продаваемый
410,91b22a67-f058-11df-9a55-001517c526f0,Средне продаваемый
411,e4c8e173-b102-11e0-b5a2-00155d030b07,Средне продаваемый
412,e3ce8a16-1450-11df-92a9-001517c526f1,Средне продаваемый
413,8bc9dc6e-59b1-11e0-b259-001517c526f0,Средне продаваемый
414,3da2c72f-d0c7-11dd-9625-00151716f9f5,Средне продаваемый
415,86edb988-797d-11e1-84e2-001517c526f0,Средне продаваемый
416,ae5d3fb0-a9c9-11df-b6b2-001517c526f0,Средне продаваемый
417,7f94e23d-a5a6-11df-821c-001517c526f0,Средне продаваемый
418,876c0aad-2358-11df-964e-001517c526f1,Средне продаваемый
419,eac2aa80-272b-11df-b750-001517c526f1,Средне продаваемый
420,e6a2b04f-0950-11df-a185-00151716f9f5,Средне продаваемый
421,fbc5d178-0d4b-11db-a026-0002b3552d75,Средне продаваемый
422,dd3f80a5-bba2-11da-ab47-0002b3552d75,Средне продаваемый
423,e4c8e17b-b102-11e0-b5a2-00155d030b07,Средне продаваемый
424,daef7d03-a3f2-11de-8bef-00151716f9f5,Средне продаваемый
425,d53109c1-d1c3-11e0-bc27-001517c526f0,Средне продаваемый
426,04106435-7d33-11e0-9e54-00155d030b03,Средне продаваемый
427,174630e1-af1f-11de-bd70-00151716f9f5,Средне продаваемый
428,86edb9a4-797d-11e1-84e2-001517c526f0,Средне продаваемый
429,17d96818-50c9-11df-9f2f-001517c526f1,Средне продаваемый
430,60332e01-d8d3-11db-b0e6-00001a1933df,Средне продаваемый
431,8e6cdf60-797d-11e1-84e2-001517c526f0,Средне продаваемый
432,30ce1edc-898b-11db-80a4-001731bb01c7,Средне продаваемый
433,c880e51d-4568-11dc-b707-0016e68b97a6,Средне продаваемый
434,876c0aac-2358-11df-964e-001517c526f1,Средне продаваемый
435,d5c80696-f6d0-11df-9649-001517c526f0,Средне продаваемый
436,752fb40e-83f3-11df-8011-001517c526f0,Средне продаваемый
437,c6bf7f28-bb03-11df-a86c-001517c526f0,Средне продаваемый
438,968fc83d-a8ad-11de-bd70-00151716f9f5,Средне продаваемый
439,97d9d83f-9c6a-11e0-82df-00155d030b07,Средне продаваемый
440,25942ec9-8524-11dd-ade5-00151716f9f5,Средне продаваемый
441,a1374df5-a8d1-11df-90b0-001517c526f0,Средне продаваемый
442,3227679b-e83a-11dd-bca2-00151716f9f5,Средне продаваемый
443,8e6cdf34-797d-11e1-84e2-001517c526f0,Средне продаваемый
444,52231ff7-cc3b-11df-b5c6-001517c526f0,Средне продаваемый
445,e308e294-cde1-11e0-9fec-001517c526f0,Средне продаваемый
446,69e6c501-b7d9-11db-a08d-00001a1933df,Средне продаваемый
447,f905cf1f-d71b-11df-a79e-001517c526f0,Средне продаваемый
448,a44df250-b85a-11de-bd70-00151716f9f5,Средне продаваемый
449,d6c41c40-bba2-11da-ab47-0002b3552d75,Средне продаваемый
450,ceb17e13-ef78-11de-97f8-00151716f9f5,Средне продаваемый
451,a11a6a74-bba2-11da-ab47-0002b3552d75,Средне продаваемый
452,8e6cdf2a-797d-11e1-84e2-001517c526f0,Средне продаваемый
453,ff99edb6-4398-11db-9e80-00001a1933df,Средне продаваемый
454,6a598f25-9eec-11dc-baa5-00151716f9f5,Средне продаваемый
455,d6c41c50-bba2-11da-ab47-0002b3552d75,Средне продаваемый
456,8a70521b-b3d5-11df-b56d-00151716f9f4,Средне продаваемый
457,ae796064-ceb3-11e0-872a-001517c526f0,Средне продаваемый
458,3504ac78-f786-11df-86d2-001517c526f0,Средне продаваемый
459,f806092b-bba2-11da-ab47-0002b3552d75,Средне продаваемый
460,c92f64cf-f642-11dc-89e8-00151716f9f5,Средне продаваемый
461,0ec23529-b4c2-11df-b2e0-001517c526f0,Средне продаваемый
462,01e0644c-e17f-11df-bafc-001517c526f0,Средне продаваемый
463,11f5d0a3-179d-11df-a55f-001517c526f1,Средне продаваемый
464,9f60509f-4057-11df-95ff-001517c526f1,Средне продаваемый
465,876c0a9c-2358-11df-964e-001517c526f1,Средне продаваемый
466,149f6a68-e545-11df-9bf5-001517c526f0,Средне продаваемый
467,9ebc7874-ec82-11da-9c95-0002b3552d75,Средне продаваемый
468,7e5d9c25-7689-11de-b404-00151716f9f5,Средне продаваемый
469,3da2c726-d0c7-11dd-9625-00151716f9f5,Средне продаваемый
470,9a59dc1c-bba2-11da-ab47-0002b3552d75,Средне продаваемый
471,8e6cdf0e-797d-11e1-84e2-001517c526f0,Средне продаваемый
472,7ff77fa3-8036-11e0-b16b-00155d030b07,Средне продаваемый
473,61306051-b71f-11db-98b4-001731bb01c7,Средне продаваемый
474,daef7d07-a3f2-11de-8bef-00151716f9f5,Средне продаваемый
475,f1aa9090-d67f-11db-be31-00173147c81e,Средне продаваемый
476,a1374df6-a8d1-11df-90b0-001517c526f0,Средне продаваемый
477,9a59dc0e-bba2-11da-ab47-0002b3552d75,Средне продаваемый
478,52231ff2-cc3b-11df-b5c6-001517c526f0,Средне продаваемый
479,199b6916-bba3-11da-ab47-0002b3552d75,Средне продаваемый
480,d3fd640f-3972-11db-9411-0002b3552d75,Средне продаваемый
481,dd3f8061-bba2-11da-ab47-0002b3552d75,Средне продаваемый
482,26ccf0a8-8bde-11e0-b304-00155d030b07,Средне продаваемый
483,4a1ba7b8-00de-11e0-986c-001517c526f0,Средне продаваемый
484,3da2c72d-d0c7-11dd-9625-00151716f9f5,Средне продаваемый
485,8805a93b-4bb0-11e0-a4f2-001517c526f0,Средне продаваемый
486,8e6cdf61-797d-11e1-84e2-001517c526f0,Средне продаваемый
487,237fbecc-4863-11df-bc79-001517c526f1,Средне продаваемый
488,8e6cdf01-797d-11e1-84e2-001517c526f0,Средне продаваемый
489,885de338-7a1f-11dd-9999-00151716f9f5,Средне продаваемый
490,ca6ffcfd-9b66-11df-8004-001517c526f0,Средне продаваемый
491,86edb983-797d-11e1-84e2-001517c526f0,Средне продаваемый
492,0ec2352b-b4c2-11df-b2e0-001517c526f0,Средне продаваемый
493,ff99edc6-4398-11db-9e80-00001a1933df,Средне продаваемый
494,077e064f-70c0-11dc-a590-00151716f9f5,Средне продаваемый
495,939226f0-bba2-11da-ab47-0002b3552d75,Средне продаваемый
496,d0593863-b725-11e0-8d58-00155d030b07,Средне продаваемый
497,21123b19-4dcc-11db-936f-00001a1933df,Средне продаваемый
498,876c0aa0-2358-11df-964e-001517c526f1,Средне продаваемый
499,3e14a673-ae32-11de-bd70-00151716f9f5,Средне продаваемый
500,81dce3bc-de7f-11e0-9866-001517c526f0,Средне продаваемый
501,7ef02f90-c95f-11e0-9867-001517c526f0,Средне продаваемый
502,824d7fd7-ecc3-11db-bbbb-001731bb01c7,Средне продаваемый
503,e4c8e175-b102-11e0-b5a2-00155d030b07,Средне продаваемый
504,8dce30e9-215c-11dd-84f0-00151716f9f5,Средне продаваемый
505,f7ef2ebe-35e5-11de-949c-00001a1933df,Средне продаваемый
506,97752ac4-7570-11dc-8b66-00151716f9f5,Средне продаваемый
507,f3965272-0c3c-11dc-84f6-0016e68b97a6,Средне продаваемый
508,ecf260fd-7954-11dd-adb7-00151716f9f5,Средне продаваемый
509,d53109b9-d1c3-11e0-bc27-001517c526f0,Средне продаваемый
510,bce05541-398d-11e0-8521-001517c526f0,Средне продаваемый
511,2813f9e0-92d4-11df-ac78-001517c526f0,Средне продаваемый
512,297826a8-9505-11dd-81e2-00151716f9f5,Средне продаваемый
513,eac2aa7f-272b-11df-b750-001517c526f1,Средне продаваемый
514,b7c7a704-cc31-11df-b5c6-001517c526f0,Средне продаваемый
515,8dce30ea-215c-11dd-84f0-00151716f9f5,Средне продаваемый
516,876c0aa8-2358-11df-964e-001517c526f1,Средне продаваемый
517,2c525907-29fc-11e0-abc1-001517c526f0,Средне продаваемый
518,0e67a2bb-bde7-11de-bd70-00151716f9f5,Средне продаваемый
519,2df2853c-f392-11db-b47a-00001a1933df,Средне продаваемый
520,297826ae-9505-11dd-81e2-00151716f9f5,Средне продаваемый
521,04ff3cc8-cb94-11df-8d01-001517c526f0,Средне продаваемый
522,deb5cac4-0bac-11df-a185-00151716f9f5,Средне продаваемый
523,65d06200-f39c-11e0-a79c-001517c526f0,Средне продаваемый
524,237fbece-4863-11df-bc79-001517c526f1,Средне продаваемый
525,2b34ea95-983a-11de-8bef-00151716f9f5,Средне продаваемый
526,237fbec5-4863-11df-bc79-001517c526f1,Средне продаваемый
527,a786cc12-483a-11db-936f-00001a1933df,Средне продаваемый
528,d8848b52-362c-11db-a1fa-0002b3552d75,Средне продаваемый
529,7e618010-d728-11df-a79e-001517c526f0,Средне продаваемый
530,81dce3be-de7f-11e0-9866-001517c526f0,Средне продаваемый
531,eac2aa7d-272b-11df-b750-001517c526f1,Средне продаваемый
532,d53109b4-d1c3-11e0-bc27-001517c526f0,Средне продаваемый
533,61306053-b71f-11db-98b4-001731bb01c7,Средне продаваемый
534,df092333-b57b-11df-93b7-001517c526f0,Средне продаваемый
535,8304cbb7-455c-11e0-8b54-001517ea834c,Средне продаваемый
536,b5738713-b0ef-11e0-b5a2-00155d030b07,Средне продаваемый
537,5e0e1c37-55db-11dc-9c07-00151716f9f5,Средне продаваемый
538,46d03f70-bba3-11da-ab47-0002b3552d75,Средне продаваемый
539,dd3f80a6-bba2-11da-ab47-0002b3552d75,Средне продаваемый
540,c8a35124-ca0b-11e0-b1ee-001517c526f0,Средне продаваемый
541,97cada98-9249-11dc-a1f0-00151716f9f5,Средне продаваемый
542,f3965271-0c3c-11dc-84f6-0016e68b97a6,Средне продаваемый
543,5fdf8469-7361-11df-815f-001517c526f1,Средне продаваемый
544,d3d91cba-4ed0-11e0-893f-001517c526f0,Средне продаваемый
545,2d0ff9b8-bba3-11da-ab47-0002b3552d75,Средне продаваемый
546,1207946f-9c32-11de-8bef-00151716f9f5,Средне продаваемый
547,6c2d1952-71ae-11de-a93c-00151716f9f5,Средне продаваемый
548,b2f27c6e-e2c0-11dd-af6f-00151716f9f5,Средне продаваемый
549,17d96817-50c9-11df-9f2f-001517c526f1,Средне продаваемый
550,876c0a9b-2358-11df-964e-001517c526f1,Средне продаваемый
551,b2ca91cf-cc55-11db-b0e6-00001a1933df,Средне продаваемый
552,a48d4373-5464-11e0-afa4-001517c526f0,Средне продаваемый
553,357fe4fb-14c1-11dd-8097-00151716f9f5,Средне продаваемый
554,a1374df7-a8d1-11df-90b0-001517c526f0,Средне продаваемый
555,d53109bc-d1c3-11e0-bc27-001517c526f0,Средне продаваемый
556,a786cc11-483a-11db-936f-00001a1933df,Средне продаваемый
557,d6c41c4e-bba2-11da-ab47-0002b3552d75,Средне продаваемый
558,17d96815-50c9-11df-9f2f-001517c526f1,Средне продаваемый
559,e3ce8a19-1450-11df-92a9-001517c526f1,Средне продаваемый
560,882a1034-8285-11e0-b9c6-00155d030b07,Средне продаваемый
561,6c651923-5f13-11e0-96ea-001517c526f0,Средне продаваемый
562,32276794-e83a-11dd-bca2-00151716f9f5,Средне продаваемый
563,e4c8e172-b102-11e0-b5a2-00155d030b07,Средне продаваемый
564,2b82696a-b0be-11e0-b5a2-00155d030b07,Средне продаваемый
565,ae79605e-ceb3-11e0-872a-001517c526f0,Средне продаваемый
566,58b5e29a-dfb9-11de-9339-00151716f9f5,Средне продаваемый
567,752fb411-83f3-11df-8011-001517c526f0,Средне продаваемый
568,44e10aa1-7003-11dd-9dbc-00151716f9f5,Средне продаваемый
569,84c0355a-7ab2-11e0-8368-001517c526f0,Средне продаваемый
570,deb5cabb-0bac-11df-a185-00151716f9f5,Средне продаваемый
571,d009f14f-b725-11e0-8d58-00155d030b07,Средне продаваемый
572,d078661e-bba2-11da-ab47-0002b3552d75,Средне продаваемый
573,7e61800f-d728-11df-a79e-001517c526f0,Средне продаваемый
574,6e900140-a767-11e0-b3ce-00155d030b07,Средне продаваемый
575,451454d3-64c5-11dc-8fbb-00151716f9f5,Средне продаваемый
576,2c3214b4-11e0-11de-8e3d-00151716f9f5,Средне продаваемый
577,294e5738-37dd-11e0-878d-001517c526f0,Средне продаваемый
578,d2ea0f32-d8bb-11de-a39f-00151716f9f5,Средне продаваемый
